CanSmiles,ATC_L1,Drug_Name
CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl.C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O.Cl,P01BB51,Atovaquone and proguanil hydrochloride
CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F,J01MA10,Rufloxacin
C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F.C1CC12CN(CC2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5CC5F)F.O.O.O,J01MA21,Sitafloxacin
CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,D10AF04,Meclocycline
CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,D10AF04,Meclocycline sulfosalicylate
CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl,P01AC01,Diloxanide furoate
CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,P01BE01,Artemisinin
CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,P01BE03,Artesunate
CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,P01BE02,Artemether
CCCCN(CCCC)CC(C1=CC(=CC2=C1C3=C(C2=CC4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O.CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,P01BF01,Artemether and lumefantrine
CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl,P01BX01,Halofantrine hydrochloride
CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],P01AX11,Nitazoxanide
CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl.Cl,P01BB01,Proguanil hydrochloride
C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],P01CA02,Benznidazole
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,P01CZ04,Miltefosine
CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N,J05AB14,Valganciclovir
CN1C2=CC=CC=C2C(=C1O)N=NC(=S)N,J05AA01,Methisazone
CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,J05AE07,Fosamprenavir
CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,D06BB10,Imiquimod
CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(C(NC(=O)C2C(CCN2C(=O)C(NC(=O)C(NC(=O)C3CC(CN3C(=O)C(NC1=O)C(C)O)O)C(C(C4=CC=C(C=C4)O)O)O)C(CCN)O)O)NCCN)O.CC(=O)O.CC(=O)O,J02AX04,Caspofungin acetate
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,J01CR03,Clavulanic acid and ticarcillin
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)O, J01RA01,Clavulanic acid and ticarcillin
CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3.[Na+],J01CR05,Tazobactam and piperacillin
CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3.[Na+], J01RA01,Tazobactam and piperacillin
CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.O.O.O.O,J01CE02,Phenoxymethylpenicillin benzathine
CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C.CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.O.O.O.O, J01CE10,Phenoxymethylpenicillin benzathine
CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C.Cl,J01CA02,Pivampicillin hydrochloride
CC(C1C2CC(=C(N2C1=O)C(=O)O)SC3CCN(C3)C(=N)C)O.C1=CC=C(C=C1)C(=O)NCCC(=O)O,J01DH55,Panipenem and betamipron
CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(CO)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(CO)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,S01AA15,Dihydrostreptomycin sulfate
CC1=C(OC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,J01EC03,Sulfamoxole
COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,J01ED04,Sulfameter
C1=CC(=CC=C1NCS(=O)[O-])S(=O)(=O)C2=CC=C(C=C2)NCS(=O)[O-].[Na+].[Na+],J04BA03,Aldesulfone sodium
CCCCCCCCCCCCCCCCCC(=O)O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)C)(C)O)C)C)O)(C)O,D10AF02,Erythromycin acistrate
CCCCCCCCCCCCCCCCCC(=O)O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)C)(C)O)C)C)O)(C)O, J01FA01,Erythromycin acistrate
CCCCCCCCCCCCCCCCCC(=O)O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)C)(C)O)C)C)O)(C)O, S01AA17,Erythromycin acistrate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O,D10AF02,Erythromycin gluceptate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O, J01FA01,Erythromycin gluceptate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C(C(C(C(C(C(C(=O)O)O)O)O)O)O)O, S01AA17,Erythromycin gluceptate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,D10AF02,Erythromycin propionate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O, J01FA01,Erythromycin propionate
CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O, S01AA17,Erythromycin propionate
C[N+]1(CC(CC(=C(C2=CC=CS2)C3=CC=CS3)C1)OC)C.O.[Br-],A03AB19,Timepidium bromide hydrate
CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C.O.Cl.Cl,N06BX02,Pyrithioxine hydrochloride
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,C01BD07,Dronedarone
CC1C2=C(CN1)C=C(C=C2)C3=C(C4=C(C=C3)C(=O)C(=CN4C5CC5)C(=O)O)OC(F)F.CS(=O)(=O)O.O,J01MA19,Garenoxacin mesylate
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.CS(=O)(=O)O,J01MA07,Lomefloxacin mesylate
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.CS(=O)(=O)O, S01AE04,Lomefloxacin mesylate
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N.C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,J01GB01,Tobramycin sulfate
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N.C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O, S01AA12,Tobramycin sulfate
C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,D06AX12,Amikacin
C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N, J01GB06,Amikacin
C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N, S01AA21,Amikacin
CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,J01GB08,Sisomicin
CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O,J01GB11,Isepamicin
CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl,P01AX05,Mepacrine dihydrochloride
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C,A07AA13,Rifamycin
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C, D06AX15,Rifamycin
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C, J04AB03,Rifamycin
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C, S01AA16,Rifamycin
CC1C=CC=C(C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C, S02AA12,Rifamycin
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,A07AA11,Rifaximin
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C, D06AX11,Rifaximin
CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,J02AC04,Posaconazole
CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,D01AC04,Chlormidazole
CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C.C(C(C(=O)O)O)(C(=O)O)O,N06DA03,Rivastigmine tartrate
CC1=CC(=CC=C1)N2CC(OC2=O)CO,N06AG03,Toloxatone
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,N06AG02,Moclobemide
CS(=O)(=O)O.C#CCNC1CCC2=CC=CC=C12,N04BD02,Rasagiline mesylate
CN(CC#C)CC1=CC=CC=C1.Cl,C02KC01,Pargyline hydrochloride
CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C,N06AA18,Dimetacrine
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,N06AA21,Maprotiline
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O,N06AB10,Escitalopram oxalate
CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O.C(CC(=O)O)C(=O)O.O,N06AX23,Desvenlafaxine succinate
CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C.O.Cl,A08AA10,Sibutramine hydrochloride
CCOC1=CC=CC=C1OCC2CNCCO2.Cl,N06AX09,Viloxazine hydrochloride
CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3.CS(=O)(=O)O,N06AX18,Reboxetine mesylate
CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2.Cl,N06BA09,Atomoxetine hydrochloride
CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,N06AX14,Tianeptine
CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,N06AX22,Agomelatine
CC(C)NNC(=O)C1=CC=NC=C1,N06AF05,Iproniazid
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,N06AF01,Isocarboxazid
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,D01AC12,Fenticonazole
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl, G01AF12,Fenticonazole
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],D01AC12,Fenticonazole nitrate
C1=CC=C(C=C1)SC2=CC=C(C=C2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-], G01AF12,Fenticonazole nitrate
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC.CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC.CC(=O)C,C01AA08,Metildigoxin
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)C(CCCCN)N,A07EB01,Cromoglicate lisetil
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)C(CCCCN)N, D11AH03,Cromoglicate lisetil
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)C(CCCCN)N, R01AC01,Cromoglicate lisetil
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)C(CCCCN)N, R03BC01,Cromoglicate lisetil
CCOC(=O)C1=CC(=O)C2=C(O1)C=CC=C2OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)OCC)OC(=O)C(CCCCN)N, S01GX01,Cromoglicate lisetil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C,A01AC02,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, C05AA09,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, D07AB19,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, D07XB05,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, D10AA03,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, H02AB02,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, R01AD03,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, S01BA01,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, S01CB01,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, S02BA06,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)OC(=O)C5=CC=CO5)C)O)F)C, S03BA01,Dexamethasone acefurate
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C,A01AC02,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, C05AA09,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, D07AB19,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, D07XB05,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, D10AA03,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, H02AB02,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, R01AD03,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, S01BA01,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, S01CB01,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, S02BA06,Dexamethasone beloxil
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COCC5=CC=CC=C5)O)C)O)F)C, S03BA01,Dexamethasone beloxil
COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.O.O.O.[Na+].[Na+],A02BC02,Pantoprazole sodium
CC1=CC=CC=C1OCC(CO)O,M03BX06,Mephenesin
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl,N04AB02,Orphenadrine hydrochloride
CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.C(=CC(=O)O)C(=O)O,N05AA04,Acepromazine maleate
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42.C1=CC=C(C=C1)C2=C(C=CC(=C2)C(=O)C3=CC=CC=C3C(=O)O)O.C1=CC=C(C=C1)C2=C(C=CC(=C2)C(=O)C3=CC=CC=C3C(=O)O)O,N05AB10,Perazine fendizoate
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(CS(=O)(=O)O)S(=O)(=O)O,N05AB04,Prochlorperazine edisylate
CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(C(C(=O)O)O)C(=O)O.C(C(C(=O)O)O)C(=O)O,R06AD03,Thiethylperazine malate
CCOC(=O)C1(CCN(CC1)CCC(C2=CC=CC=C2)O)C3=CC=CC=C3,N01AH04,Phenoperidine
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.O.O.Cl.Cl,N05AF04,Thiothixene hydrochloride
C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,N05AF02,Clopenthixol
CCCCC1(C(=O)NC(=O)NC1=O)CC,N05CA03,Butobarbital
CCC(CC)(C(=O)NC(=O)N)Br,N05CM04,Carbromal
COC1=CC=CC=C1N2CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F,N05AD09,Fluanisone
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,N05AD05,Pipamperone
CC1=CC=C(C=C1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)O,N05AD04,Moperone
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,N05CF04,Eszopiclone
C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F,N05AD02,Trifluperidol
CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Br,N05AD06,Bromperidol decanoate
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,N05AD07,Benperidol
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,N05AG01,Fluspirilene
C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,N05AG03,Penfluridol
COC1=CC(=CC(=C1OC)OC)C(=O)OCCCN2CCCN(CC2)CCCOC(=O)C3=CC(=C(C(=C3)OC)OC)OC.O.Cl.Cl,C01DX10,Dilazep dihydrochloride hydrate
CCCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,N05AB09,Butaperazine
CCCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,N05AB09,Butaperazine maleate
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,N05AC03,Mesoridazine
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,N05AC04,Pipotiazine palmitate
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC,N05AL04,Remoxipride
CCN1CCCC1CNC(=O)C2=C(C=CC(=C2OC)Br)OC.O.Cl,N05AL04,Remoxipride hydrochloride
CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,N05CH02,Ramelteon
CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,L01DB09,Valrubicin
COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,L01CB02,Teniposide
CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O.C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O,C01EA01,Alprostadil alfadex
CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O.C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O, G04BE01,Alprostadil alfadex
CC1=C2C(=CC(=C2C=C(C=C1)C(C)C)C)S(=O)(=O)[O-].O.[Na+],S01XA01,Sodium gualenate hydrate
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.CC(=O)O.[Co+2],B03BA03,Hydroxocobalamin acetate
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.CC(=O)O.[Co+2], V03AB33,Hydroxocobalamin acetate
CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,M01AH03,Valdecoxib
